Activity_ID,Project_ID,Employee_ID,Activity_Date,Activity_Type,Hours_Worked,Cost,Tasks_Completed,Issues_Raised,Issues_Resolved
A004707,P0084,E039,2026-07-08,Reporting,3.5,160.4,7,1,1
A004708,P0001,E017,2026-07-15,Client Review,4.8,262.29,7,0,0
A004709,P0005,E028,2025-02-16,Stakeholder Meeting,4.1,150.73,2,0,0
A004710,P0061,E020,2026-04-04,Kickoff,4.0,158.03,4,0,0
A004711,P0075,E012,2026-02-06,Quality Review,8.2,462.21,3,1,2
A004712,P0113,E016,2026-05-18,Stakeholder Meeting,6.0,389.97,6,0,1
A004713,P0092,E006,2026-05-21,Reporting,4.9,391.49,5,0,1
A004714,P0031,E041,2025-12-14,Kickoff,12.1,977.57,3,1,1
A004715,P0098,E033,2026-05-14,Reporting,1.9,170.69,7,0,0
A004716,P0059,E047,2025-11-22,Stakeholder Meeting,6.9,617.33,4,1,1
A004717,P0100,E001,2025-03-29,Client Review,2.9,119.16,3,2,2
A004718,P0021,E032,2026-05-19,Project Administration,5.1,212.79,7,0,1
A004719,P0004,E029,2025-05-24,Analysis,5.9,382.36,3,0,1
A004720,P0007,E032,2026-05-24,Client Review,7.6,534.8,3,2,2
A004721,P0119,E050,2025-08-27,Data Collection,4.8,340.19,3,1,2
A004722,P0010,E020,2025-03-26,Project Administration,4.6,295.21,1,0,1
A004723,P0113,E008,2026-05-17,Quality Review,4.8,450.59,2,1,1
A004724,P0088,E001,2025-12-30,Client Review,2.8,183.5,0,0,1
A004725,P0018,E025,2025-03-08,Client Review,7.1,646.94,5,1,2
A004726,P0104,E009,2025-03-31,Reporting,6.2,584.61,4,0,0
A004727,P0018,E008,2025-05-14,Stakeholder Meeting,6.6,406.83,7,0,1
A004728,P0018,E008,2025-05-04,Client Review,5.3,228.04,4,1,1
A004729,P0070,E014,2026-08-27,Quality Review,5.0,272.78,0,0,0
A004730,P0035,E006,2026-06-05,Reporting,8.4,474.7,4,1,2
A004731,P0035,E025,2026-03-13,Reporting,8.1,715.23,1,1,1
A004732,P0024,E033,2026-09-24,Quality Review,9.0,834.32,0,2,3
A004733,P0073,E015,2026-04-27,Data Collection,6.4,289.15,5,0,1
A004734,P0004,E007,2025-02-18,Analysis,8.9,322.22,0,0,0
A004735,P0030,E029,2026-03-17,Project Administration,4.5,381.78,3,0,0
A004736,P0067,E005,2025-05-30,Quality Review,5.0,342.59,7,0,1
A004737,P0059,E037,2025-10-31,Reporting,8.5,680.6,2,0,1
A004738,P0084,E020,2026-05-01,Analysis,7.6,417.24,5,0,1
A004739,P0026,E021,2026-06-18,Client Review,4.8,213.65,3,0,1
A004740,P0078,E013,2025-10-10,Quality Review,2.9,147.55,0,1,2
A004741,P0092,E015,2026-01-31,Data Collection,5.0,189.54,1,0,0
A004742,P0047,E008,2025-07-07,Data Collection,3.8,220.97,0,0,0
A004743,P0031,E028,2025-12-11,Stakeholder Meeting,9.8,401.35,1,1,2
A004744,P0067,E008,2025-08-22,Reporting,7.4,464.91,1,0,1
A004745,P0070,E035,2026-08-02,Analysis,3.6,298.63,7,1,2
A004746,P0012,E013,2026-03-28,Analysis,2.9,109.79,6,1,2
A004747,P0068,E029,2025-08-29,Analysis,3.6,319.69,2,1,1
A004748,P0019,E027,2026-04-27,Analysis,4.1,173.8,5,1,1
A004749,P0069,E032,2026-04-06,Client Review,5.1,379.23,1,1,2
A004750,P0112,E038,2025-05-27,Quality Review,8.3,410.29,5,2,2
A004751,P0065,E029,2025-04-11,Quality Review,3.1,265.65,1,0,0
A004752,P0092,E043,2026-03-23,Data Collection,11.2,398.96,5,0,1
A004753,P0038,E013,2025-10-13,Quality Review,3.1,186.88,2,1,1
A004754,P0111,E038,2026-01-27,Project Administration,2.0,185.43,6,0,1
A004755,P0098,E018,2026-05-04,Client Review,9.7,405.2,6,0,0
A004756,P0111,E032,2026-01-29,Quality Review,8.8,709.62,2,0,0
A004757,P0089,E025,2025-03-13,Analysis,5.0,392.99,0,0,1
A004758,P0078,E046,2025-10-25,Stakeholder Meeting,6.5,351.98,2,0,1
A004759,P0064,E014,2025-09-04,Kickoff,6.5,251.08,2,1,1
A004760,P0112,E026,2025-03-24,Kickoff,5.8,492.92,3,0,0
A004761,P0102,E009,2026-02-07,Client Review,2.3,205.37,4,0,0
A004762,P0051,E032,2025-11-26,Issue Resolution,0.5,21.33,7,1,2
A004763,P0011,E002,2025-04-01,Project Administration,3.4,291.96,0,1,1
A004764,P0001,E021,2026-07-19,Reporting,10.0,849.93,4,0,1
A004765,P0029,E001,2025-11-28,Project Administration,10.1,703.18,1,0,1
A004766,P0008,E017,2025-11-03,Stakeholder Meeting,4.8,393.66,4,0,1
A004767,P0026,E025,2026-07-11,Analysis,3.1,115.84,5,1,1
A004768,P0014,E017,2025-01-29,Analysis,6.2,401.58,6,0,0
A004769,P0118,E020,2025-11-11,Analysis,6.6,613.93,4,1,2
A004770,P0012,E008,2026-06-22,Client Review,7.0,570.59,1,1,1
A004771,P0076,E036,2025-09-05,Kickoff,0.5,25.54,7,0,0
A004772,P0043,E040,2026-02-17,Project Administration,13.4,970.32,3,0,1
A004773,P0021,E023,2026-04-27,Client Review,8.3,396.35,3,1,2
A004774,P0085,E003,2026-02-10,Stakeholder Meeting,5.0,241.64,5,1,2
A004775,P0117,E004,2025-09-07,Client Review,3.7,171.53,2,0,1
A004776,P0095,E034,2025-12-16,Data Collection,8.0,371.19,7,0,1
A004777,P0118,E047,2025-12-04,Stakeholder Meeting,6.7,435.22,0,1,1
A004778,P0071,E044,2026-01-18,Kickoff,5.7,305.45,1,0,1
A004779,P0081,E021,2026-01-06,Data Collection,6.6,539.07,7,0,0
A004780,P0018,E025,2025-03-21,Kickoff,5.2,460.96,3,0,0
A004781,P0103,E009,2026-01-04,Issue Resolution,6.5,417.66,7,1,2
A004782,P0090,E004,2025-06-23,Client Review,7.3,339.3,7,0,1
A004783,P0031,E039,2025-12-21,Project Administration,6.4,607.23,7,0,1
A004784,P0043,E022,2026-05-13,Project Administration,6.2,234.5,5,0,0
A004785,P0074,E025,2025-11-06,Project Administration,9.0,611.81,5,0,1
A004786,P0002,E018,2025-11-18,Project Administration,1.5,72.27,4,0,0
A004787,P0099,E016,2026-06-04,Kickoff,3.5,319.41,5,0,0
A004788,P0034,E050,2025-03-20,Issue Resolution,5.6,305.19,2,0,0
A004789,P0009,E041,2026-04-30,Client Review,3.7,342.19,6,0,1
A004790,P0040,E035,2026-05-17,Data Collection,4.5,420.16,1,0,0
A004791,P0101,E020,2026-05-29,Data Collection,8.7,796.73,3,0,0
A004792,P0033,E037,2026-03-31,Project Administration,5.1,421.07,2,0,0
A004793,P0065,E017,2025-07-19,Issue Resolution,0.9,71.53,6,0,1
A004794,P0098,E026,2026-04-21,Analysis,4.4,405.53,2,0,0
A004795,P0005,E008,2025-01-16,Kickoff,5.6,271.15,1,1,1
A004796,P0092,E036,2026-03-30,Stakeholder Meeting,5.6,468.13,6,0,0
A004797,P0035,E004,2026-03-12,Kickoff,6.9,288.48,3,1,1
A004798,P0084,E037,2026-03-15,Client Review,6.7,379.97,5,0,1
A004799,P0023,E031,2025-07-23,Stakeholder Meeting,5.2,307.37,7,0,1
A004800,P0017,E004,2026-01-10,Kickoff,2.5,236.8,6,0,0
A004801,P0095,E026,2026-01-13,Project Administration,4.4,238.74,3,0,0
A004802,P0097,E012,2025-09-22,Issue Resolution,3.9,266.31,1,0,1
A004803,P0118,E024,2025-12-15,Project Administration,4.8,350.45,7,1,2
A004804,P0082,E001,2026-03-02,Project Administration,7.2,544.83,2,0,1
A004805,P0056,E037,2025-05-14,Kickoff,6.5,274.36,6,0,1
A004806,P0024,E026,2026-07-09,Client Review,7.6,520.96,6,0,0
A004807,P0036,E019,2025-10-16,Issue Resolution,4.5,328.87,3,1,2
A004808,P0078,E044,2025-11-21,Issue Resolution,9.3,829.57,1,0,0
A004809,P0042,E033,2025-10-12,Analysis,7.2,665.55,3,0,1
A004810,P0059,E031,2025-10-23,Stakeholder Meeting,5.8,284.79,1,0,0
A004811,P0021,E008,2026-04-23,Project Administration,7.0,333.42,2,2,3
A004812,P0053,E026,2025-07-19,Kickoff,3.8,288.89,3,1,1
A004813,P0029,E036,2026-01-25,Reporting,0.5,32.18,4,0,1
A004814,P0014,E047,2025-02-24,Issue Resolution,4.0,318.46,1,0,1
A004815,P0016,E031,2026-08-15,Issue Resolution,7.4,635.72,6,1,1
A004816,P0063,E009,2025-09-19,Reporting,5.7,203.15,0,0,1
A004817,P0044,E034,2025-11-17,Client Review,5.2,456.16,7,0,1
A004818,P0012,E004,2026-04-06,Project Administration,3.4,173.15,2,0,0
A004819,P0062,E016,2025-07-13,Client Review,0.6,55.9,3,0,0
A004820,P0020,E046,2026-04-19,Data Collection,9.1,553.42,7,0,1
A004821,P0002,E041,2025-08-19,Analysis,5.0,430.73,5,0,0
A004822,P0016,E046,2026-05-04,Analysis,4.4,206.78,0,1,2
A004823,P0054,E018,2025-09-18,Stakeholder Meeting,3.8,252.74,4,0,1
A004824,P0115,E035,2025-05-28,Stakeholder Meeting,8.6,333.66,4,0,1
A004825,P0030,E036,2026-03-10,Data Collection,7.7,609.0,7,0,1
A004826,P0035,E013,2026-06-13,Client Review,3.1,283.73,4,1,2
A004827,P0030,E048,2025-12-11,Kickoff,8.4,718.93,7,0,0
A004828,P0043,E049,2026-07-04,Issue Resolution,5.1,386.69,4,0,1
A004829,P0087,E006,2026-03-21,Reporting,4.0,168.55,1,0,1
A004830,P0039,E039,2026-07-15,Project Administration,4.8,451.38,4,0,1
A004831,P0079,E023,2026-07-04,Kickoff,3.5,194.73,7,0,1
A004832,P0108,E034,2025-04-18,Analysis,2.2,160.53,0,0,0
A004833,P0114,E028,2026-05-17,Project Administration,7.4,380.2,3,0,1
A004834,P0068,E012,2025-06-19,Quality Review,4.9,414.73,0,0,1
A004835,P0086,E005,2025-12-18,Reporting,7.0,403.94,6,1,2
A004836,P0111,E026,2026-01-13,Kickoff,6.2,362.33,4,0,1
A004837,P0095,E042,2025-11-24,Client Review,6.9,243.35,5,0,0
A004838,P0036,E042,2025-11-13,Analysis,0.5,34.76,7,1,1
A004839,P0016,E014,2026-05-12,Project Administration,3.3,165.14,6,1,1
A004840,P0014,E044,2025-02-06,Stakeholder Meeting,6.9,623.15,3,0,1
A004841,P0106,E018,2026-02-19,Data Collection,2.3,188.57,7,0,1
A004842,P0067,E029,2025-05-15,Reporting,6.4,589.6,3,0,0
A004843,P0036,E017,2025-10-18,Quality Review,2.0,116.77,7,0,0
A004844,P0042,E027,2025-11-25,Quality Review,5.5,410.87,7,0,1
A004845,P0034,E027,2025-04-10,Project Administration,9.5,590.03,1,0,0
A004846,P0097,E035,2025-10-22,Stakeholder Meeting,7.4,662.75,6,0,1
A004847,P0074,E024,2025-11-07,Stakeholder Meeting,0.9,49.01,5,0,0
A004848,P0106,E027,2026-02-28,Reporting,7.6,415.81,6,0,1
A004849,P0037,E033,2025-07-21,Data Collection,10.1,575.26,1,1,2
A004850,P0057,E021,2025-08-06,Issue Resolution,12.5,810.84,4,0,1
A004851,P0015,E027,2025-08-07,Analysis,6.7,591.36,1,0,0
A004852,P0117,E005,2025-11-02,Analysis,2.1,99.64,7,0,0
A004853,P0062,E044,2025-06-29,Kickoff,6.6,488.92,6,0,0
A004854,P0067,E007,2025-06-01,Stakeholder Meeting,9.5,506.9,4,1,1
A004855,P0050,E044,2025-05-29,Reporting,5.0,199.8,1,1,2
A004856,P0033,E039,2026-03-28,Client Review,8.1,746.98,5,0,1
A004857,P0114,E048,2026-07-06,Project Administration,3.4,279.3,3,0,0
A004858,P0059,E002,2025-10-17,Issue Resolution,6.4,589.58,6,0,1
A004859,P0081,E011,2025-10-20,Analysis,0.5,29.51,0,2,3
A004860,P0005,E003,2025-02-13,Issue Resolution,3.1,249.3,3,0,1
A004861,P0034,E021,2025-04-08,Data Collection,5.5,407.38,2,0,1
A004862,P0097,E046,2025-10-21,Data Collection,4.6,331.85,7,0,1
A004863,P0011,E039,2025-06-05,Stakeholder Meeting,2.2,82.32,2,0,0
A004864,P0013,E036,2025-04-02,Quality Review,4.3,169.01,7,0,0
A004865,P0098,E043,2026-07-12,Data Collection,6.3,294.31,7,1,2
A004866,P0038,E001,2025-09-29,Project Administration,5.3,423.89,4,0,1
A004867,P0033,E040,2026-06-19,Analysis,5.7,472.53,1,0,0
A004868,P0068,E016,2025-07-16,Stakeholder Meeting,7.3,538.98,1,0,0
A004869,P0024,E035,2026-09-06,Reporting,4.6,214.01,0,0,0
A004870,P0006,E039,2025-07-30,Stakeholder Meeting,8.9,726.75,6,1,2
A004871,P0001,E035,2026-05-26,Stakeholder Meeting,3.0,125.42,5,1,1
A004872,P0010,E021,2025-04-02,Project Administration,10.3,913.01,2,1,1
A004873,P0020,E031,2026-04-29,Stakeholder Meeting,8.3,482.12,5,1,2
A004874,P0084,E024,2026-03-14,Data Collection,4.6,361.68,4,0,0
A004875,P0036,E032,2025-11-06,Client Review,4.8,216.81,6,0,1
A004876,P0009,E023,2026-04-12,Client Review,6.0,323.14,0,0,0
A004877,P0002,E020,2025-10-12,Data Collection,7.0,453.01,1,1,1
A004878,P0058,E011,2025-09-03,Issue Resolution,8.2,531.21,6,1,2
A004879,P0101,E020,2026-06-12,Stakeholder Meeting,2.1,85.75,2,0,1
A004880,P0041,E037,2026-05-12,Data Collection,6.6,448.13,7,0,1
A004881,P0008,E044,2025-11-13,Data Collection,0.5,19.75,7,1,1
A004882,P0028,E006,2026-05-09,Client Review,5.1,461.15,0,0,0
A004883,P0060,E010,2025-07-19,Data Collection,9.1,548.79,3,0,1
A004884,P0023,E026,2025-05-15,Quality Review,2.0,122.69,5,0,0
A004885,P0118,E036,2025-11-12,Client Review,1.5,104.43,1,0,1
A004886,P0092,E009,2026-04-29,Issue Resolution,6.1,499.59,6,0,1
A004887,P0042,E017,2025-10-12,Quality Review,9.0,352.55,0,1,2
A004888,P0115,E003,2025-04-04,Project Administration,6.3,486.23,0,1,1
A004889,P0040,E003,2026-04-12,Analysis,0.7,62.74,4,0,0
A004890,P0017,E008,2025-12-25,Issue Resolution,1.3,79.76,1,0,0
A004891,P0113,E037,2026-08-10,Analysis,5.7,204.04,5,0,0
A004892,P0116,E044,2026-04-30,Kickoff,2.6,129.59,3,0,1
A004893,P0038,E025,2025-09-27,Client Review,5.8,530.48,2,0,1
A004894,P0072,E009,2026-05-17,Client Review,6.0,252.49,6,1,1
A004895,P0021,E047,2026-05-13,Project Administration,4.3,154.01,1,1,2
A004896,P0077,E014,2025-11-09,Project Administration,10.0,911.52,3,0,1
A004897,P0083,E008,2025-05-11,Kickoff,7.0,607.47,1,1,2
A004898,P0086,E007,2025-10-09,Reporting,8.5,532.3,1,0,1
A004899,P0069,E018,2026-02-20,Client Review,7.8,275.52,1,1,2
A004900,P0085,E037,2025-10-20,Reporting,5.1,357.13,2,0,1
A004901,P0067,E020,2025-06-27,Kickoff,5.0,420.03,3,1,1
A004902,P0099,E023,2026-07-14,Kickoff,4.8,250.39,3,0,1
A004903,P0022,E018,2026-06-26,Client Review,7.2,326.62,1,0,0
A004904,P0059,E048,2025-10-06,Issue Resolution,3.9,348.19,0,0,1
A004905,P0050,E035,2025-07-01,Data Collection,9.8,794.54,0,1,1
A004906,P0065,E034,2025-06-19,Kickoff,3.6,222.79,5,1,2
A004907,P0018,E022,2025-03-15,Stakeholder Meeting,6.0,535.81,7,0,1
A004908,P0039,E027,2026-08-03,Analysis,4.9,350.3,0,1,2
A004909,P0115,E045,2025-05-28,Project Administration,4.4,403.24,0,0,1
A004910,P0013,E033,2025-02-28,Project Administration,10.9,448.97,6,1,1
A004911,P0077,E041,2025-10-15,Reporting,4.4,269.21,5,1,2
A004912,P0080,E003,2026-05-23,Project Administration,4.7,356.04,5,0,1
A004913,P0057,E043,2025-09-10,Analysis,3.8,226.0,1,0,0
A004914,P0005,E048,2025-01-15,Project Administration,5.6,313.52,6,0,0
A004915,P0005,E034,2025-02-06,Quality Review,5.2,398.97,4,0,1
A004916,P0034,E048,2025-03-30,Quality Review,2.7,192.62,1,0,1
A004917,P0013,E029,2025-03-22,Kickoff,4.4,228.59,0,1,1
A004918,P0012,E014,2026-03-20,Data Collection,7.0,431.48,4,1,2
A004919,P0020,E031,2026-06-23,Data Collection,8.1,627.05,6,0,0
A004920,P0023,E032,2025-08-30,Quality Review,5.6,406.64,6,1,2
A004921,P0101,E008,2026-05-19,Data Collection,5.6,348.22,4,1,1
A004922,P0077,E011,2025-11-04,Kickoff,4.6,232.76,4,0,0
A004923,P0004,E015,2025-06-10,Reporting,4.2,175.88,5,2,2
A004924,P0076,E028,2025-09-02,Issue Resolution,3.2,273.31,1,1,1
A004925,P0017,E008,2025-12-31,Kickoff,1.6,134.75,2,0,0
A004926,P0051,E039,2026-01-10,Reporting,3.7,265.65,0,1,1
A004927,P0005,E006,2025-01-15,Project Administration,7.8,540.39,6,0,0
A004928,P0011,E047,2025-03-26,Stakeholder Meeting,4.4,189.99,4,0,0
A004929,P0016,E034,2026-06-08,Data Collection,4.6,284.3,6,0,1
A004930,P0053,E017,2025-07-17,Kickoff,4.6,294.55,3,1,1
A004931,P0056,E019,2025-06-12,Project Administration,8.6,539.09,7,2,2
A004932,P0043,E035,2026-06-14,Stakeholder Meeting,3.2,158.48,7,0,0
A004933,P0075,E005,2026-04-22,Kickoff,6.2,263.06,4,0,0
A004934,P0087,E036,2026-05-01,Issue Resolution,5.3,481.68,6,0,0
A004935,P0088,E028,2026-01-06,Issue Resolution,5.7,389.77,5,1,1
A004936,P0070,E012,2026-09-14,Client Review,6.1,529.2,5,0,0
A004937,P0066,E045,2026-03-24,Kickoff,5.6,421.79,1,0,0
A004938,P0059,E032,2025-12-06,Kickoff,7.5,631.64,7,0,1
A004939,P0029,E009,2026-01-04,Data Collection,5.4,258.98,1,0,1
A004940,P0059,E033,2025-09-30,Data Collection,9.9,409.48,5,1,2
A004941,P0002,E021,2025-08-22,Quality Review,5.6,402.26,4,2,3
A004942,P0116,E039,2026-06-18,Stakeholder Meeting,1.2,81.55,0,0,0
A004943,P0045,E025,2026-01-11,Client Review,7.1,289.59,6,1,1
A004944,P0091,E050,2025-08-11,Kickoff,6.5,465.91,0,1,2
A004945,P0115,E047,2025-08-09,Client Review,5.6,257.12,4,0,0
A004946,P0060,E003,2025-08-13,Project Administration,4.9,203.3,6,0,0
A004947,P0104,E021,2025-06-17,Data Collection,0.5,47.06,1,1,1
A004948,P0058,E011,2025-08-01,Reporting,0.6,41.01,2,0,1
A004949,P0016,E023,2026-06-15,Quality Review,9.6,525.95,4,1,2
A004950,P0004,E008,2025-07-11,Kickoff,4.0,163.53,7,0,0
A004951,P0017,E027,2026-01-20,Analysis,7.9,711.03,3,1,1
A004952,P0114,E008,2026-06-17,Issue Resolution,1.5,137.33,0,0,0
A004953,P0058,E032,2025-09-22,Issue Resolution,2.9,146.21,1,0,0
A004954,P0039,E023,2026-07-08,Stakeholder Meeting,7.2,439.93,1,0,1
A004955,P0054,E050,2025-10-03,Kickoff,5.2,383.41,6,0,1
A004956,P0031,E044,2025-12-14,Analysis,6.8,283.35,6,1,1
A004957,P0105,E031,2026-01-16,Issue Resolution,5.5,369.7,3,1,2
A004958,P0120,E023,2026-03-12,Reporting,5.0,240.59,6,0,0
A004959,P0011,E036,2025-03-26,Stakeholder Meeting,3.8,184.36,7,0,0
A004960,P0087,E034,2026-04-11,Kickoff,2.5,177.96,6,0,0
A004961,P0041,E007,2026-07-06,Issue Resolution,9.0,482.44,0,0,0
A004962,P0006,E019,2025-07-20,Quality Review,9.4,639.4,0,1,2
A004963,P0111,E050,2026-01-14,Quality Review,2.9,147.14,5,0,1
A004964,P0008,E016,2025-12-22,Issue Resolution,2.7,173.51,3,1,1
A004965,P0025,E001,2025-08-30,Reporting,4.6,418.3,1,0,0
A004966,P0004,E042,2025-06-21,Project Administration,6.4,410.13,5,0,0
A004967,P0057,E047,2025-07-02,Reporting,5.0,325.41,2,0,1
A004968,P0072,E033,2026-05-31,Stakeholder Meeting,6.7,432.62,7,1,1
A004969,P0039,E032,2026-05-21,Project Administration,5.4,466.53,4,0,1
A004970,P0009,E018,2026-05-06,Reporting,5.2,394.7,1,1,2
A004971,P0014,E018,2025-03-17,Client Review,11.5,423.63,7,1,1
A004972,P0113,E046,2026-05-31,Analysis,4.2,176.72,4,0,1
A004973,P0097,E043,2025-09-30,Client Review,9.6,668.86,2,0,1
A004974,P0113,E025,2026-08-14,Reporting,9.1,733.56,1,0,1
A004975,P0064,E016,2025-07-24,Kickoff,6.8,285.74,4,0,0
A004976,P0066,E010,2026-03-25,Analysis,0.7,45.62,5,0,1
A004977,P0095,E001,2026-02-06,Project Administration,5.6,411.88,6,0,1
A004978,P0074,E025,2025-10-04,Reporting,4.2,248.0,1,0,1
A004979,P0053,E028,2025-04-13,Client Review,5.6,429.02,3,0,0
A004980,P0036,E034,2025-11-08,Data Collection,2.8,155.56,7,0,1
A004981,P0059,E041,2025-09-20,Data Collection,7.4,535.62,5,0,0
A004982,P0008,E019,2025-11-29,Project Administration,8.0,647.54,0,1,1
A004983,P0024,E009,2026-06-03,Stakeholder Meeting,8.4,775.73,7,1,2
A004984,P0089,E043,2025-03-16,Issue Resolution,4.5,330.0,5,2,3
A004985,P0105,E039,2025-12-23,Issue Resolution,2.9,162.67,3,0,1
A004986,P0013,E027,2025-04-05,Stakeholder Meeting,6.4,500.96,6,0,1
A004987,P0012,E002,2026-06-27,Project Administration,9.9,824.36,5,1,2
A004988,P0011,E024,2025-04-12,Client Review,5.7,341.31,2,1,1
A004989,P0095,E031,2026-01-12,Data Collection,6.6,374.58,6,0,1
A004990,P0038,E043,2025-10-21,Kickoff,4.9,216.33,2,0,1
A004991,P0040,E026,2026-07-28,Data Collection,4.2,317.58,1,0,1
A004992,P0002,E024,2025-09-08,Client Review,7.1,438.01,4,0,1
A004993,P0117,E019,2025-08-26,Data Collection,5.2,223.47,0,0,1
A004994,P0053,E021,2025-05-13,Analysis,6.5,446.47,5,0,1
A004995,P0096,E001,2026-03-25,Stakeholder Meeting,6.8,641.87,4,0,0
A004996,P0085,E006,2026-02-28,Data Collection,6.4,243.71,5,1,2
A004997,P0018,E038,2025-03-25,Analysis,6.9,454.92,1,0,1
A004998,P0097,E019,2025-09-22,Client Review,3.4,309.91,4,0,0
A004999,P0067,E043,2025-07-28,Project Administration,3.2,296.15,3,1,1
A005000,P0073,E020,2026-07-02,Quality Review,5.4,299.72,1,1,1
A005001,P0025,E050,2025-08-18,Client Review,5.5,249.13,3,0,1
A005002,P0102,E010,2025-12-04,Quality Review,4.2,253.02,7,0,1
A005003,P0112,E010,2025-05-16,Quality Review,6.1,330.08,6,0,1
A005004,P0049,E030,2025-06-01,Quality Review,7.8,498.85,1,0,0
A005005,P0012,E041,2026-06-10,Project Administration,8.5,601.44,6,1,1
A005006,P0102,E008,2026-01-12,Kickoff,9.0,729.85,4,0,1
A005007,P0107,E026,2025-12-15,Quality Review,2.2,160.71,0,1,2
A005008,P0061,E012,2026-03-30,Kickoff,2.6,230.16,7,0,1
A005009,P0070,E037,2026-05-18,Issue Resolution,4.8,379.88,4,1,2
A005010,P0027,E029,2025-11-25,Reporting,5.7,376.88,7,0,1
A005011,P0009,E033,2026-04-27,Kickoff,4.9,206.57,0,1,1
A005012,P0114,E014,2026-07-26,Reporting,4.1,341.22,1,0,1
A005013,P0058,E015,2025-07-17,Stakeholder Meeting,4.7,365.89,7,0,1
A005014,P0033,E032,2026-06-20,Kickoff,6.7,369.64,1,0,0
A005015,P0084,E018,2026-04-01,Project Administration,2.2,107.62,4,0,1
A005016,P0004,E035,2025-04-24,Stakeholder Meeting,11.4,849.13,4,0,0
A005017,P0010,E008,2025-03-14,Kickoff,5.6,224.3,7,0,1
A005018,P0030,E016,2026-01-26,Reporting,8.1,666.1,2,0,0
A005019,P0055,E006,2026-03-18,Stakeholder Meeting,4.0,194.45,6,0,1
A005020,P0045,E005,2026-02-07,Reporting,6.9,487.2,5,0,1
A005021,P0023,E014,2025-09-03,Data Collection,5.8,308.64,5,1,2
A005022,P0043,E025,2026-04-17,Issue Resolution,7.6,483.62,4,0,0
A005023,P0041,E008,2026-04-16,Stakeholder Meeting,5.0,415.19,0,0,1
A005024,P0063,E005,2025-09-01,Stakeholder Meeting,9.4,490.88,2,0,1
A005025,P0068,E044,2025-07-23,Issue Resolution,1.8,66.57,4,0,1
A005026,P0106,E026,2026-02-07,Quality Review,7.9,313.18,3,1,2
A005027,P0097,E036,2025-10-05,Kickoff,5.8,228.92,1,0,0
A005028,P0036,E037,2025-10-13,Reporting,3.0,187.62,5,1,1
A005029,P0109,E006,2025-11-14,Reporting,10.4,415.97,3,1,1
A005030,P0063,E032,2025-09-14,Analysis,10.1,603.58,6,1,2
A005031,P0023,E044,2025-07-17,Data Collection,0.5,38.44,4,0,0
A005032,P0041,E023,2026-07-11,Kickoff,5.9,517.97,2,0,0
A005033,P0090,E044,2025-11-04,Issue Resolution,7.3,352.49,0,1,2
A005034,P0099,E048,2026-08-03,Kickoff,6.6,578.16,0,1,2
A005035,P0045,E028,2025-12-28,Reporting,9.3,871.27,4,1,1
A005036,P0019,E006,2026-06-09,Issue Resolution,8.8,638.37,2,1,1
A005037,P0024,E031,2026-07-12,Stakeholder Meeting,6.2,491.25,5,1,2
A005038,P0013,E045,2025-03-22,Data Collection,11.2,716.6,5,1,1
A005039,P0084,E029,2026-04-21,Client Review,7.8,308.03,2,0,0
A005040,P0061,E041,2026-03-09,Reporting,4.6,425.94,6,0,0
A005041,P0055,E027,2026-03-23,Kickoff,4.1,376.04,4,0,0
A005042,P0081,E021,2025-12-03,Reporting,8.6,467.55,7,1,2
A005043,P0100,E048,2025-04-09,Kickoff,3.5,163.61,7,0,1
A005044,P0096,E008,2026-04-20,Stakeholder Meeting,4.5,175.18,7,0,0
A005045,P0017,E023,2026-01-07,Analysis,4.9,317.86,1,2,2
A005046,P0071,E008,2026-01-25,Issue Resolution,6.4,579.11,4,0,1
A005047,P0106,E033,2026-02-19,Project Administration,5.0,187.28,0,0,0
A005048,P0093,E047,2025-02-12,Client Review,2.2,157.72,7,1,1
A005049,P0040,E050,2026-06-26,Client Review,8.4,715.12,5,0,1
A005050,P0048,E012,2025-07-13,Kickoff,4.5,260.02,2,0,1
A005051,P0107,E037,2026-04-09,Kickoff,10.5,753.05,4,0,1
A005052,P0004,E044,2025-06-08,Client Review,6.3,388.26,4,1,2
A005053,P0064,E042,2025-11-01,Stakeholder Meeting,8.7,338.64,4,0,0
A005054,P0014,E026,2025-03-20,Quality Review,7.1,463.4,4,0,1
A005055,P0108,E009,2025-02-23,Client Review,8.8,355.02,7,0,0
A005056,P0005,E024,2025-02-06,Stakeholder Meeting,6.9,525.08,6,1,2
A005057,P0003,E039,2025-08-02,Client Review,6.1,327.0,3,0,0
A005058,P0040,E031,2026-05-17,Client Review,8.2,681.83,6,0,1
A005059,P0025,E020,2025-10-26,Analysis,11.7,821.6,1,1,1
A005060,P0060,E011,2025-07-24,Client Review,4.8,437.29,2,2,3
A005061,P0036,E033,2025-11-17,Data Collection,7.5,594.48,0,0,0
A005062,P0043,E022,2026-05-07,Analysis,5.5,431.7,7,0,1
A005063,P0068,E024,2025-07-04,Issue Resolution,6.8,362.28,0,1,2
A005064,P0068,E047,2025-07-02,Project Administration,5.6,344.48,7,0,1
A005065,P0113,E001,2026-06-29,Kickoff,0.5,39.87,6,1,2
A005066,P0058,E012,2025-09-22,Reporting,5.0,391.6,7,0,0
A005067,P0068,E046,2025-06-13,Reporting,8.0,612.3,6,0,1
A005068,P0082,E047,2026-03-06,Reporting,3.6,127.72,3,0,0
